no;smiles;biotic_flag;ExactMolWt;MolLogP;NumHAcceptors;NumHDonors
27443;N=C(N)NC(=N)N(CCC(=O)O)C(CO)C(=O)O;0;261.10731858;-2.3735599999999972;5.0;7.0
27444;NC1=NC(=O)N(c2cc[nH]c(=O)n2)CC1;0;207.075624528;-0.5428000000000002;4.0;2.0
27445;NC(=O)NCC(=O)N(CCO)CCC(=O)O;0;233.10117058;-2.0496999999999987;4.0;4.0
27446;N#CCC(C#N)N(CCC(=O)Nc1[nH]cnc1C#N)C(=N)N;0;299.12430603600006;-0.3886899999999997;6.0;4.0
27447;N#CCN(CC#N)C(=O)CN(CC(O)CO)C(N)=O;0;269.11240396;-2.403939999999998;6.0;3.0
27448;N#CCCN(C(=O)CNC(N)=O)C(C#N)C(O)CO;0;269.11240396;-2.3576399999999977;6.0;4.0
27449;NC(=O)CC(NC(=O)CN(C=O)CC(N)=O)C(N)=O;0;273.10731858;-4.224399999999998;5.0;4.0
27450;N#CC(NCCC(N)=O)C(O)CO;0;187.095691276;-2.303219999999999;5.0;4.0
27451;CC(=O)C=NCC(=O)N(CCC#N)CC(=O)NCC(N)=O;0;295.128054024;-2.0100199999999973;6.0;2.0
27452;N#CC=Cn1cnc(C#N)c1N(C=O)CCO;0;231.075624528;-0.29584000000000005;6.0;1.0
27453;N#CC(CO)N(CC(=O)O)C(=O)CNC(=O)C(N)CO;0;288.106984232;-3.780119999999997;7.0;5.0
27454;CC(O)C(=S)NCC(=O)N(CC(=O)O)CC(N)=S;0;293.05039796;-1.516499999999999;5.0;4.0
27455;N#CC(O)CCN(CCC(O)C#N)CC(O)C#N;0;252.122240372;-1.27796;7.0;3.0
27456;N#CCNC(C#N)C(O)CO;0;155.069476528;-1.65504;5.0;3.0
27457;N#CCN(CCC(N)=O)C(=O)CCN(CC(=O)O)C(=N)N;0;298.13895305600005;-2.1158499999999982;5.0;4.0
27458;COC(=O)CNC(=O)CN(CC#N)C(=N)NC(=N)N;0;269.12363734;-2.480979999999998;6.0;5.0
27459;CC(C(N)=O)N(CC(=O)O)C(=O)C(N)CO;0;233.10117058;-2.906999999999998;5.0;4.0
27460;COC(=O)CCN(CC(N)=O)C(=O)CN=C(CO)CO;0;289.127385328;-2.710999999999997;7.0;3.0
27461;CC(NC(=O)CCN(C(N)=O)C(C#N)CO)C(=O)O;0;272.112069612;-1.7690199999999985;5.0;4.0
27462;N#CCC(C#N)N(CCC(=O)NCC(=O)O)C(=N)N;0;266.112738308;-1.4213699999999987;5.0;4.0
27463;C=C(c1ccccc1)C(C#N)N(C=O)c1[nH]c(=O)[nH]c1C#N;0;293.09127459200005;1.1430599999999995;4.0;2.0
27464;O=CC(=O)CC(O)C(O)C(O)Cc1ccccc1;0;252.099773612;-0.5301000000000009;5.0;3.0
27465;N#CCCN(CC#N)C(=O)CNC(=O)CN=CC(O)CO;0;295.128054024;-2.2075399999999967;7.0;3.0
27466;N=C(N)n1cnc(C(=O)NCC(N)=O)c1NC(N)=O;0;268.10323624399996;-2.6696299999999997;6.0;6.0
27467;N#CCNC(=O)CNC(=O)CN=C(CO)C(O)CO;0;272.112069612;-3.4711199999999987;7.0;5.0
27468;N=C(N)n1cnc(C(=O)OCC(O)C(N)=O)c1NC(N)=O;0;299.097816516;-2.8817299999999997;8.0;6.0
27469;C=CC=C(C=NC(C#N)C=C)c1ccccc1;0;222.115698448;3.404980000000002;2.0;0.0
27470;N#CC(O)CCNc1ncnc2[nH]cnc12;0;218.09160894;0.03937999999999986;6.0;3.0
27471;C=CC=NC(C=C)C(=O)O;0;139.063328528;0.8824000000000001;2.0;1.0
27472;N#CCC(C#N)NC(=O)CN(CCO)C(=O)CNC(=N)N;0;295.1392874040001;-2.7875699999999988;6.0;5.0
27473;N#CCNC(=O)CN(CCO)C(=O)CN1CC(N)=NC1=O;0;296.123302992;-2.760119999999998;6.0;3.0
27474;CC(=NCCC(=O)O)C(=O)O;0;159.053157768;0.006599999999999828;3.0;2.0
27475;NC1=NC(=O)N(CCc2ccccc2)CC1;0;217.1215121;1.4120000000000001;2.0;1.0
27476;CC(C#N)NCCC(=O)NC(C(N)=O)C(O)C(O)CO;0;288.14336973999997;-3.4376199999999986;7.0;6.0
27477;NC(=O)CCN=CC(O)C(O)C(O)C(O)C(O)CO;0;280.12705098;-4.270599999999997;8.0;7.0
27478;CC(NC(=O)CN=CC(O)CO)C(N)=O;0;217.10625596;-2.5995999999999992;5.0;4.0
27479;N=C1NC(=O)CC1O;0;114.042927432;-1.1555300000000004;3.0;3.0
27480;N#CCN(CCO)C(=O)CCNC(=N)NC(=N)N;0;255.14437278399998;-2.2715799999999975;5.0;6.0
27481;NC(=O)N(CC(O)CO)c1nc(=O)[nH]c2[nH]cnc12;0;268.092002864;-2.1155;6.0;5.0
27482;O=C(C=Nc1cc[nH]c(=O)n1)Cc1ccccc1;0;241.085126592;1.2839999999999998;4.0;1.0
27483;N#CCCN(CC#N)C(=O)CNC(=O)CN=C(CO)CO;0;295.128054024;-2.205939999999997;7.0;3.0
27484;N#CC=CN(CCC(=O)O)C(C#N)CO;0;209.080041212;-0.3151400000000002;5.0;2.0
27485;O=C(O)C(=O)C(C(=O)O)C(O)C(=O)CCO;0;234.03756728;-2.3467;6.0;4.0
27486;CC(NC(=O)CN=CC(CO)CNC(=N)N)C(=O)O;0;273.143704088;-2.2619299999999978;5.0;6.0
27487;C=CC=C(c1ccccc1)C(C#N)NC(C)C(=O)O;0;256.121177752;2.210879999999999;3.0;2.0
27488;CSCCc1nc(N)nc(N(CCO)CCC#N)n1;0;282.126280196;0.0716799999999998;8.0;2.0
27489;C=CC(NC=CC#N)C(=O)O;0;152.058577496;0.2524799999999999;3.0;2.0
27490;CC(C)=NC(Cc1ccccc1)C(=O)NCC#N;0;243.137162164;1.71828;3.0;1.0
27491;N#CC(CO)NC(=O)CNC(=O)CN=CCCNC(=N)N;0;297.15493746800007;-2.9527499999999973;6.0;6.0
27492;O=C(O)Cc1nc[nH]c1N=CCc1ccccc1;0;243.100776656;1.9818;3.0;2.0
27493;CC(NCC(N)=O)C(=O)O;0;146.06914218;-1.4655999999999993;3.0;3.0
27494;CC(O)C(C#N)NC(C#N)CNC(=N)N;0;210.12290906799998;-1.7757699999999987;5.0;5.0
27495;O=C(O)CNC(=O)C(Cc1ccccc1)N=CC(O)CO;0;294.121571676;-0.7775000000000001;5.0;4.0
27496;COC(=O)CCN(C=O)CC(=O)NCC(=O)NCCC#N;0;298.127719676;-1.846019999999997;6.0;2.0
27497;N#CCCN(CC#N)C(=O)CNC(=S)CO;0;240.068096624;-0.8384399999999999;5.0;2.0
27498;CC(C#N)NC(=O)CCN(C=O)CC(N)=O;0;226.106590308;-1.6515199999999988;4.0;2.0
27499;N#CCCN(CCNC(=N)N)C(C#N)CO;0;224.13855913199998;-1.4303699999999984;5.0;4.0
27500;C=CC(C#N)N=CCCC#N;0;147.079647288;1.43916;3.0;0.0
27501;N#CCN(C(N)=O)C(C#N)C(O)CO;0;198.07529018;-1.8639399999999995;5.0;3.0
27502;CCN(CC(=O)NCC#N)C(=O)CN(CC#N)C(=N)N;0;279.14437278400004;-1.8062699999999978;5.0;3.0
27503;NC(=S)CCN(C=O)C(Cc1ccccc1)C(N)=S;0;295.081304164;1.0183999999999995;3.0;2.0
27504;N#CC(NC(N)=O)C(O)COC(=O)C1CC(=O)NC(=O)N1;0;299.08658313600006;-2.95092;7.0;5.0
27505;N=C(N)N(CC=O)C(C=O)CO;0;173.080041212;-2.059429999999999;4.0;3.0
27506;CC(N)C(=O)NCC(=O)N(CCC(=O)O)CCC(=O)O;0;289.127385328;-1.7721999999999962;5.0;4.0
27507;N#CCCC(C#N)Nc1ncnc(C#N)c1NC(N)=O;0;270.09775693999995;0.4467399999999999;7.0;3.0
27508;CSCCC(=O)N(CCC(N)=O)CC(O)CO;0;264.11437812;-1.2032999999999978;5.0;3.0
27509;NC(=O)NCC(=O)N(CC(N)=S)c1ncco1;0;257.058260212;-1.0379999999999996;5.0;3.0
27510;N#CC(CNC(=N)N)N=CC(CO)(CO)CNC(=N)N;0;284.17092188;-3.1134799999999965;6.0;8.0
27511;CC(N)C(=O)NC(Cc1ccccc1)C(=O)NCCC#N;0;288.15862588;0.090980000000001;4.0;3.0
27512;NC(=O)CCN(CCO)CC(=O)O;0;190.095356928;-1.7592999999999988;4.0;3.0
27513;N#CC(O)=C(CCO)Nc1nc(Cc2ccccc2)co1;0;285.11134134;2.35288;6.0;3.0
27514;N#CCCN(CC#N)CC(=O)N(CCO)C(C#N)CO;0;279.133139404;-1.5689599999999988;7.0;2.0
27515;CCN(CC(=O)O)C(=O)CCNC(=O)CNC(=N)N;0;273.143704088;-2.091129999999998;4.0;5.0
27516;N#Cc1ncnc(N=C(CO)CO)c1NC(N)=O;0;250.08143818;-1.1040200000000002;7.0;4.0
27517;O=C(O)CNC(=O)CNCCO;0;176.079706864;-2.2308999999999988;4.0;4.0
27518;COC(=O)CCN(CC(=O)NCCC(N)=O)C(=O)CN;0;288.14336974;-2.671599999999997;6.0;3.0
27519;CC(O)C(=O)N(CCC(=O)O)C(C#N)C(=O)O;0;244.069536104;-1.352719999999999;5.0;3.0
27520;COC(=O)CCN(CC(=O)O)C(=O)CN=CCO;0;260.100836232;-1.4741999999999986;6.0;2.0
27521;C=CC=NCC(=O)NCC(=O)N(CC#N)CCC#N;0;261.12257472;-0.3747399999999992;5.0;1.0
27522;NC(=S)CCN(C=O)c1[nH]cnc1Cc1ccccc1;0;288.104482132;1.6394999999999995;3.0;2.0
27523;N#CCCNC(=O)CNC(=O)CCN(C=O)CC(N)=O;0;283.128054024;-2.533719999999998;5.0;3.0
27524;N#CCNC(=O)CN(CC#N)C(=N)NC(=N)N;0;236.11340700399998;-2.130399999999998;5.0;5.0
27525;N#CCCN(CCC(N)=O)C(=O)CNC(=N)NC(=N)N;0;282.155271816;-2.3884799999999977;5.0;6.0
27526;NC(=O)C(Cc1ccccc1)N(C=O)CC(N)=S;0;265.08849772;-0.17250000000000087;3.0;2.0
27527;CCN(C(=O)CN(CCC#N)CCC#N)C(C)C#N;0;261.158960228;0.8763399999999999;5.0;0.0
27528;CC=C(c1ccccc1)C(C#N)N(CCC#N)C(=O)CN;0;282.148061196;1.6830599999999998;4.0;1.0
27529;N#CCNC(=S)CCNC(N)=O;0;186.05753194;-0.5146200000000003;3.0;3.0
27530;O=CN(CCC(=O)Nc1cc[nH]c(=O)n1)CC(=O)O;0;268.08076948400003;-1.358499999999999;5.0;3.0
27531;OCC(O)C(O)CNC1=NC2OCC(O)C2O1;0;248.100836232;-3.237899999999997;8.0;5.0
27532;N#CCN(CC(=O)N(c1ncco1)C(C#N)CO)C(N)=O;0;292.092002864;-1.20364;7.0;2.0
27533;CCN(CC(=O)N(CC#N)CC#N)C(=O)CN;0;237.12257472;-1.3306399999999976;5.0;1.0
27534;CCN(CCC(=O)O)C(=O)CCNC(C#N)CO;0;257.137556088;-0.826219999999998;5.0;3.0
27535;N=C(N)NC(=N)NCCC(=O)NCC(N)=O;0;229.12872271999998;-3.0145599999999977;4.0;7.0
27536;CSCCCNc1nc(=O)[nH]c2[nH]cnc12;0;239.084081036;0.8111999999999997;5.0;3.0
27537;N=C(N)NCC(=S)NCC(=O)NCC(=O)O;0;247.073910276;-2.412729999999997;4.0;6.0
27538;N#CC(CO)N(C(=O)C(=O)Cc1ccccc1)c1ncco1;0;299.090605896;0.7038799999999996;6.0;1.0
27539;N#CC(NCC(O)C(O)CO)C(O)CO;0;220.105921612;-3.46452;7.0;6.0
27540;N#CCCN(CCO)C(=O)CCNC(=O)CNC(N)=O;0;285.143704088;-2.1044199999999984;5.0;4.0
27541;CC(O)C(=O)Nc1[nH]c(=O)n(CCC(=O)O)c1C(=O)O;0;287.075349756;-1.3313999999999997;6.0;5.0
27542;CC(NC(=O)CCN(C(=O)CN)C(C#N)CO)C(N)=O;0;285.143704088;-2.9617199999999966;6.0;4.0
27543;CC(C#N)NC(=O)CN(CC#N)C(=N)N;0;208.10725900399999;-1.266269999999999;4.0;3.0
27544;CSCCC(=O)N(CCC(=O)O)c1ncco1;0;258.06742792800003;1.2354;5.0;1.0
27545;COC(=O)CCN(C(=O)CN)C(C)C#N;0;213.11134134;-0.7511199999999991;5.0;1.0
27546;CC(C(N)=S)N(CCC(N)=S)C(=O)CNC(=N)N;0;290.098351196;-1.3511299999999986;4.0;5.0
27547;N#CCCC(C#N)NC(=O)CCN(CCC(=O)O)C(N)=O;0;295.128054024;-0.45593999999999885;5.0;3.0
27548;N#CCCN(CC#N)C(=O)CN(C=O)CC#N;0;233.091274592;-0.7657599999999996;5.0;0.0
27549;N#CCCN(CC(=O)NCC#N)C(=O)CN=CC(O)CO;0;295.128054024;-2.2075399999999967;7.0;3.0
27550;CSCCC(=O)NCC(=O)OCc1cnc[nH]1;0;257.08341234;0.32219999999999943;5.0;2.0
27551;N#CCCNC(=O)CN=C(C(O)CO)C(O)CO;0;259.11682064400003;-2.8363199999999993;7.0;5.0
27552;N#CC(COC(=O)c1[nH]c(=O)[nH]c1NC(N)=O)NC(N)=O;0;297.082166452;-2.0891200000000003;6.0;6.0
27553;NC(=O)N(CCC(=O)NC(CO)C(O)CO)CC(=O)O;0;293.122299948;-3.327899999999998;6.0;6.0
27554;N#CCN(CC(N)=O)C(=O)CCN(C=O)CCC(N)=O;0;283.128054024;-2.452219999999998;5.0;2.0
27555;CCN(C(=O)CNC(=N)NC(=N)N)c1ncco1;0;253.12872271999998;-0.9650599999999989;5.0;5.0
27556;N#CCC1NC(=O)NC1=N;0;138.054160812;-0.44124999999999986;3.0;3.0
27557;N#Cc1[nH]c(=O)[nH]c1N=CC(O)C(O)C(O)C(O)CO;0;286.091334168;-3.287120000000001;8.0;7.0
27558;N#CCN(CCC(=O)N(CCO)CC(=O)O)C(N)=O;0;272.112069612;-1.8137199999999982;5.0;3.0
27559;N#CCN(CCO)C(=O)CN(CC#N)C(=O)CNC(=N)N;0;295.1392874040001;-2.8338699999999974;6.0;4.0
27560;N#CCCC(C#N)N=CCCNC(=N)N;0;206.12799444799998;0.12633;4.0;3.0
27561;NC(=O)CCN(CCC(N)=O)C(C(N)=O)C(N)=O;0;259.128054024;-3.621599999999998;5.0;4.0
27562;O=C(O)CN=C(CO)C(O)C(O)C(O)C(O)CO;0;267.095416504;-4.059799999999998;8.0;7.0
27563;CC(O)C=NC(C#N)(CO)C(O)CO;0;202.095356928;-1.9541200000000005;6.0;4.0
27564;CC(Nc1ncc(C)o1)=C(O)C#N;0;179.069476528;1.708;5.0;2.0
27565;N#CCCCNCC(=O)NCC#N;0;180.101111004;-0.48044;4.0;2.0
27566;N=C(N)N(CCC(N)=O)CC(=O)OCC(N)=O;0;245.11240396;-2.914229999999998;5.0;4.0
27567;CC=C(C=NCC(=O)N(CC#N)CC(=O)O)c1ccccc1;0;299.126991404;1.59748;4.0;1.0
27568;N#CC(CO)(Cc1ccccc1)NC(=O)CNC(N)=O;0;276.12224037199996;-0.7317199999999993;4.0;4.0
27569;N#CC(Nc1[nH]cnc1C(=O)O)C(=O)O;0;210.038904672;-0.5034200000000002;5.0;4.0
27570;N#CCC(C#N)N(CCO)C(=O)CN=CCNC(=N)N;0;279.14437278400004;-1.8329699999999978;6.0;4.0
27571;CC(C#N)NCCC(=O)NCC(=O)N(CC#N)CC(N)=O;0;294.14403843599996;-2.1681399999999975;6.0;3.0
27572;CC=NC(C(=O)O)C(=CCO)c1ccccc1;0;233.10519334;1.6062;3.0;2.0
27573;NC(=O)CCC=NC(C(N)=O)C(O)Cc1ccccc1;0;277.142641468;-0.21979999999999933;4.0;3.0
27574;C=CC=NCC(=O)NC(Cc1ccccc1)C(N)=O;0;259.132076784;0.45599999999999985;3.0;2.0
27575;CC(C#N)N(C=CC#N)C(Cc1ccccc1)C(=O)O;0;269.11642672;1.9336600000000002;4.0;1.0
27576;N#CC(CNC(=N)N)NC(=O)CNC(=N)NC(=N)N;0;268.150855132;-3.5147099999999982;5.0;9.0
27577;C=CC(C#N)N=C(CO)Cc1ccccc1;0;214.110613068;1.74058;3.0;1.0
27578;N#CCCNCC(=O)N(CCC#N)CC(=O)NCC(N)=O;0;294.14403843599996;-2.166539999999997;6.0;3.0
27579;O=CC(O)(CO)C(O)CO;0;150.05282342;-2.7381000000000006;5.0;4.0
27580;C=Cc1nc[nH]c1NC(=O)CN(CC(N)=O)C(N)=O;0;266.112738308;-1.1427999999999996;4.0;4.0
27581;NC(=O)N(CC(=O)O)C(CC(=O)O)C(=O)O;0;234.04880066;-1.6203999999999992;4.0;4.0
27582;CCN(CC(=O)NCC(=O)O)C(=O)CCNC(C)C#N;0;284.14845512;-1.0725199999999986;5.0;3.0
27583;N#CCN(CC(=O)NC1=NC2OCC(O)C2O1)C(N)=O;0;283.091668516;-2.521119999999999;7.0;3.0
27584;NC1=NC(=O)N(Cc2nc(N)nc(N)n2)CC1;0;236.11340700399998;-1.2811000000000003;7.0;3.0
27585;C=C(c1ccccc1)C(NC(C#N)CCC#N)C(N)=O;0;268.132411132;1.3392599999999997;4.0;2.0
27586;N#CC=CN(CC(=O)O)c1[nH]cnc1Cc1ccccc1;0;282.111675688;1.92878;4.0;2.0
27587;NC(=S)CC(O)C(O)CO;0;165.045964212;-1.6233;4.0;4.0
27588;N#CCN(C(=O)CNC(=O)CNC(N)=O)C(C#N)CO;0;282.107652928;-2.992439999999999;6.0;4.0
27589;CCN(CCC#N)C(=O)CCNC(C#N)Cc1ccccc1;0;298.179361324;1.8631599999999995;4.0;1.0
27590;O=CNc1nc(=O)[nH]c2[nH]c(=O)[nH]c12;0;195.03923902;-1.4922000000000004;4.0;4.0
27591;C=CC(C#N)N(C=O)c1ncco1;0;177.053826464;0.7155799999999999;4.0;0.0
27592;N#CC(CO)N(C=O)c1ncnc2[nH]cnc12;0;232.070873496;-0.7998200000000009;6.0;2.0
27593;C=C(c1ccccc1)C(O)C(=O)Nc1nc(CO)co1;0;274.095356928;1.1796999999999995;5.0;3.0
27594;CCN(CC(=O)O)C(=O)CN(CCC(N)=S)C(=N)N;0;289.12086046800005;-1.2088299999999972;4.0;4.0
27595;CC(O)CNc1[nH]c(=O)[nH]c1C#N;0;182.08037556;-0.6326200000000004;4.0;4.0
27596;NC(=O)C(N=C(C(O)CO)C(O)CO)C(=O)O;0;250.080100788;-3.927699999999996;7.0;6.0
27597;C=CC(O)C(C=NC(C#N)C#N)CC(C#N)(C#N)NC(N)=O;0;299.113072656;-0.5195800000000002;7.0;3.0
27598;N#CCCN(CC(=O)NCC(N)=O)C(=O)CNC=O;0;269.11240396;-2.9238199999999983;5.0;3.0
27599;N#CCCN(CC(N)=O)C(=O)CNC(=O)CN=CC(=O)O;0;297.10731857999997;-2.5144199999999977;6.0;3.0
27600;N#CCNC(=O)CNC(=O)CNCCO;0;214.106590308;-2.6757199999999988;5.0;4.0
27601;NC(=O)CN(CCO)C(=O)CN=CC(=O)CC(O)CO;0;289.127385328;-3.324199999999998;7.0;4.0
27602;N#CCN(CCO)C(=O)CNC(N)=O;0;200.090940244;-2.000819999999999;4.0;3.0
27603;CSCCC(=O)N(CCC#N)C1=NC2OCC(O)C2O1;0;299.093977024;-0.046220000000000094;7.0;1.0
27604;C=C(c1ccccc1)C(C#N)NC(C#N)CO;0;227.105862036;1.0660599999999998;4.0;2.0
27605;O=C(O)CNCCO;0;119.058243148;-1.3470999999999997;3.0;3.0
27606;O=CN(CCC(=O)O)c1[nH]cnc1Cc1ccccc1;0;273.11134134;1.4379999999999995;3.0;2.0
27607;N#CCCC(C#N)NC(=O)CCN(C=O)CC(=O)O;0;266.101504928;-0.7683399999999991;5.0;2.0
27608;CCN(C(=O)CCN(CCC(N)=O)C(=N)N)c1ncco1;0;296.15968849999996;-0.5115299999999978;5.0;3.0
27609;CC(O)C(C#N)NC(=O)CCN(C=O)CCC#N;0;252.122240372;-0.8622399999999992;5.0;2.0
27610;N#CC(N=C(Cc1ccccc1)C(=O)O)C(O)CO;0;262.095356928;7.999999999991347e-05;5.0;3.0
27611;CC(Nc1[nH]c(=O)[nH]c1C(N)=O)C(N)=O;0;213.086189212;-1.9123999999999999;4.0;5.0
27612;CC=NC(Cc1ccccc1)C(=O)NC(C#N)CO;0;259.132076784;0.6890799999999999;4.0;2.0
27613;O=CNC(CO)C(O)CO;0;149.068807832;-2.553499999999999;4.0;4.0
27614;N#CCNC(C#N)CCNC(=N)N;0;180.11234438399998;-1.1350699999999991;4.0;4.0
27615;OC1COC2N=C(NCCc3ccccc3)OC12;0;248.116092372;0.2906999999999993;5.0;2.0
27616;N#CCNCC(=O)NCC(=O)NCC(=O)O;0;228.085854864;-2.5834199999999985;5.0;4.0
27617;N#CC(CO)N=CC(O)CO;0;158.06914218;-1.7051200000000002;5.0;3.0
27618;CC(C#N)NC(C#N)C(O)C(O)C(O)CO;0;229.10625596;-2.5447399999999996;7.0;5.0
27619;CC(O)C=Nc1ncc(CO)o1;0;170.06914218;0.24999999999999983;5.0;2.0
27620;Cc1cnc(NC(=O)CN(CCC#N)CCC(N)=O)o1;0;279.133139404;0.012600000000000056;6.0;2.0
27621;N#Cc1nc[nH]c1NC(=O)CCN(C=O)CC(=O)O;0;265.081103832;-0.8470200000000003;5.0;3.0
27622;OCC(CO)N=C(C(O)CO)C(O)CO;0;223.105587264;-3.5129999999999995;7.0;6.0
27623;C=CC(N=CCCc1ccccc1)C(N)=O;0;216.126263132;1.7298999999999998;2.0;1.0
27624;C=CC(N=CC(=O)CC(O)C(O)CO)C(=O)O;0;245.0899372;-1.6302999999999996;6.0;4.0
27625;N=C(N)NC(C=NC(CO)C(N)=O)CO;0;217.11748934;-3.2526299999999977;5.0;6.0
27626;CSCCC(=O)Nc1ncco1;0;186.04629856;1.3661999999999999;4.0;1.0
27627;N#CC=CN(CCC#N)CC(=O)O;0;179.069476528;0.32395999999999986;4.0;1.0
27628;CC=NCC(=O)N(CCC#N)C(C#N)CO;0;222.111675688;-0.29614;5.0;1.0
27629;N#CCCN(CC(O)CO)C(CC(N)=O)C(N)=O;0;258.132805056;-2.715419999999998;6.0;4.0
27630;N#CCNC(=O)CCNC(Cc1ccccc1)C(=O)O;0;275.126991404;0.30177999999999966;4.0;3.0
27631;N#CC=CNc1ncnc(C#N)c1N(CCC#N)C(N)=O;0;282.09775693999995;0.5962400000000001;7.0;2.0
27632;NCC(N)=O;0;74.048012812;-1.5696000000000006;2.0;2.0
27633;N#CCCC(C#N)N=C(CO)C(O)C(O)C(O)CO;0;271.11682064400003;-2.3093399999999993;8.0;5.0
27634;N#CCNC(=O)CN(C(N)=O)C(C#N)C(=O)O;0;239.065453768;-2.0163399999999996;5.0;3.0
27635;N#CCNc1nc(N)nc(CNC(=O)CNC(N)=O)n1;0;279.11922065600004;-2.32622;8.0;5.0
27636;N#CCN(Cc1nc(NC=O)nc(NC=O)n1)C(N)=O;0;278.08758617999996;-1.5875199999999996;7.0;3.0
27637;CC(OC(=O)CCNC(C#N)CO)C(N)=O;0;229.10625596;-1.732419999999998;6.0;3.0
27638;CC=C(c1ccccc1)C(O)C(=S)NCC(N)=O;0;264.093248752;0.8530999999999997;3.0;3.0
27639;COC(=O)CCN(CCC#N)C(=O)CN=C(C)CO;0;269.137556088;-0.25502000000000064;6.0;1.0
27640;CSC(=O)C(C)N=CC(O)Cc1ccccc1;0;251.097999784;1.9389;4.0;1.0
27641;N#CCCN(CC#N)CCC(=O)N(CC#N)c1ncco1;0;286.11782368799993;0.6605399999999997;7.0;0.0
27642;NC(=S)c1[nH]c(=O)[nH]c1NC(C(N)=S)C(O)CO;0;291.04598127599996;-2.243;6.0;7.0
27643;N=C(N)NC(=N)N(CC=O)C(C=O)CO;0;215.101839276;-2.5350599999999983;5.0;5.0
27644;CCN(CC(N)=O)C(=O)CNCCC#N;0;212.127325752;-1.1765199999999985;4.0;2.0
27645;N=C(N)NCCC=Nc1nc(=O)[nH]c2[nH]c(=O)[nH]c12;0;264.108321624;-1.4850299999999992;5.0;6.0
27646;NC(=O)CC(OC(=O)CN(CC(N)=O)C(N)=O)C(N)=O;0;289.1022332;-3.875099999999998;6.0;4.0
27647;N#CCCN(CCC#N)C(=O)CNC(=O)C(N)CO;0;267.133139404;-1.9218399999999978;6.0;3.0
27648;CC(O)C(=O)N(CCO)C(C#N)CC#N;0;211.095691276;-1.00604;5.0;2.0
27649;CC(NCC(=O)NCC(=O)NC(C)C#N)=C(O)C#N;0;265.11748934;-0.9664399999999989;6.0;4.0
27650;O=CCCN(CCc1ccccc1)C(C=O)CC=O;0;261.136493468;1.2766;4.0;0.0
27651;N=C(N)NC(=N)NC(C(N)=O)C(O)C(O)CO;0;248.123302992;-4.438159999999996;6.0;9.0
27652;NC(=O)CNC(=O)CNC(C(N)=O)C(=O)O;0;232.080769484;-3.8839999999999986;5.0;5.0
27653;C=C(c1ccccc1)C(N=CCCC(=O)O)C(=O)O;0;261.10010796;2.0885999999999996;3.0;2.0
27654;C=C(c1ccccc1)C(O)C(=O)NC(CC(N)=O)C(N)=O;0;291.121906024;-1.0937999999999992;4.0;4.0
27655;CC(C#N)N(C=CC#N)CCc1ccccc1;0;225.12659748;2.4804600000000008;3.0;0.0
27656;N#CCN(CCO)C(=O)c1nc[nH]c1N(CC#N)C(N)=O;0;291.107987276;-1.2235399999999994;6.0;3.0
27657;C=CC(=O)OCCN(CC#N)C(=O)CN(CC#N)C(N)=O;0;293.11240396;-1.0279399999999985;6.0;1.0
27658;N#CCCN(CC(=O)O)C(=O)CN=CC(=O)CCO;0;269.10117058000003;-1.1644199999999991;6.0;2.0
27659;CC(C#N)NC(=O)CNCCC#N;0;180.101111004;-0.4820399999999998;4.0;2.0
27660;NC(=O)CCNC(=O)CNCC(O)CO;0;219.121906024;-3.079199999999999;5.0;5.0
27661;CCN(C(=O)CCNC(N)=O)C(C#N)CO;0;228.122240372;-1.2222199999999979;4.0;3.0
27662;NC(=O)C(CO)N=CCc1ccccc1;0;206.105527688;0.14609999999999945;3.0;2.0
27663;CCN(C(N)=O)c1[nH]cnc1C(=O)OC(C)C(N)=O;0;269.11240396;-0.6546999999999994;5.0;3.0
27664;Cc1nc[nH]c1N=Cc1ncnc2[nH]c(=O)c(=O)[nH]c12;0;271.081772528;-0.21148000000000022;6.0;3.0
27665;CCN(CC#N)C(=O)CNCCC(=O)OC(C)C(N)=O;0;284.14845512;-1.2448199999999978;6.0;2.0
27666;NC(=S)CCNC1=NC2OCC(O)C2O1;0;231.067762276;-1.2757999999999996;6.0;3.0
27667;CC(C#N)N(CC(O)CO)C(=O)CNC(N)=O;0;244.117154992;-2.2514199999999986;5.0;4.0
27668;N#CCCCNCC(=O)NC(Cc1ccccc1)C(=O)O;0;289.142641468;0.6918799999999994;4.0;3.0
27669;NC(=O)CN(CC(=O)O)C(=O)CNC(=O)CNC=O;0;274.091334168;-3.7528999999999977;5.0;4.0
27670;CC(C#N)NC(=O)CNC(=S)C(O)C(O)C(O)CO;0;291.088891644;-2.9933199999999993;7.0;6.0
27671;NC(=O)CCN=C(Cc1ccccc1)C(=O)O;0;234.100442308;0.6300999999999994;3.0;2.0
27672;NC(=O)CCNC(=O)CNCCC(=O)O;0;217.10625596;-1.9576999999999982;4.0;4.0
27673;C=CC=NCC(=O)N(CCC#N)CCC(=O)OC;0;251.126991404;0.5485799999999998;5.0;0.0
27674;CSCCC(=O)Nc1[nH]cnc1C(C#N)=NCCC#N;0;290.09498006800004;1.3276599999999998;6.0;2.0
27675;N#CCNC(=O)CNC(=O)C(Cc1ccccc1)NC=N;0;287.13822478400004;-0.4496499999999985;4.0;4.0
27676;NC(=O)CCNC(=O)CNC(=O)CN=CCO;0;244.117154992;-2.8426999999999976;5.0;4.0
