smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
N#CCC(C#N)NCCC(=O)N(CC#N)CCO;1;13
OCC(Cc1ccccc1)=NC(CO)C(O)CO;1;0
N#CC(C#N)N=CCCC(C#N)(C#N)NC(N)=O;1;1
CSCCCNCCC(N)=O;1;13
N=C(N)NCC=Nc1[nH]cnc1C(O)Cc1ccccc1;1;1
C=Cc1nc(NC=O)nc(N(CCC#N)CC(=O)O)n1;1;2
N#CCCN(CCC(=O)N(CC#N)CCC#N)CC(=O)O;1;8
N#CCCNC(=O)CNC(=S)C(O)C(=O)O;1;1
NC(=O)Nc1[nH]cnc1C(=S)NCC(=O)O;1;1
C=Cc1nc(N)nc(N(CC(N)=O)C(C)C#N)n1;10;19
CC(C#N)N(C=CC#N)CCC(=O)NC(CO)C(=O)O;1;0
N#CCCC(C#N)NC(=O)CCN(CCC#N)CC(N)=O;1;2
NC(=O)CC(NCCC(=S)NCCC(=O)O)C(N)=O;1;0
NC(=O)CCNCC(O)Cc1ccccc1;2;12
O=C(O)CNC(=O)CNC(=O)CCNC(CO)C(=O)O;1;11
CC(NC(N)=O)C(N)=S;1;2
N=C(N)NCCN(CC(=O)O)C(=O)CN1CC(N)=NC1=O;1;0
OCC(O)C(O)C=Nc1ncco1;1;1
N#CCCNC(=O)CNC(C#N)C(=O)O;1;7
Nc1nc(=O)[nH]c2c(N=C(CO)CO)ncnc12;1;7
C=CC(C#N)NC(=O)CNC=CC(N)=O;1;0
NC(=O)NCc1nc(N)nc(NCC(N)=S)n1;1;2
CC(N)C(=O)NC(C#N)C(O)C(O)CO;1;32
NC(=O)CNC(=O)CNC(=S)C(CO)NC(N)=O;1;0
NCC(=O)N(CCC(=O)O)CC(O)C(O)CO;1;28
NC(=O)COC(=O)C(Cc1ccccc1)=NC(CO)CO;1;3
C=CC(O)C(C=NCCC#N)CNC(=N)N;1;1
NC(=O)N(CCC(N)=S)C(C(N)=S)C(N)=S;1;2
NC(=O)C(N=C(CO)C(O)C(O)C(O)CO)C(O)CO;1;0
C=Cc1nc(N(C=O)CC#N)nc(N(CC#N)CCC#N)n1;1;2
CC(C#N)N=CCCNC(=N)N;1;1
N#CCNC(=S)CCNC(CO)C(=S)NCC#N;1;1
NC(=O)c1nc[nH]c1NC(C(N)=O)C(O)C(O)CO;2;5
N#CC(C(O)CO)N(C=O)CCC(N)=O;1;4
NC(=O)Nc1ncnc(CO)c1NC(N)=O;1;3
N=C(N)NCC=Nc1[nH]cnc1Cc1ccccc1;1;1
CCN(CC#N)C(=O)CN=CC(O)C(O)C(C)O;1;1
N=C(N)NCC(CO)(CO)CO;1;0
N#CC(CCNC(=N)N)Nc1nc2[nH]cnc2c(=O)[nH]1;1;7
O=C(O)CNC(=S)C(O)C(O)CO;1;0
N#CCCNC(=O)CCN(CC(N)=O)C(=N)N;1;2
N#CC(N=CCc1ccccc1)C(=O)O;1;1
NC(=O)N(CCO)CC(N)=S;1;2
OCC=NC(CO)CO;1;1
NC(=O)CCNCC(=O)NCCC(N)=O;2;11
N#CCN(CCC(=O)OCc1cnc[nH]1)C(=N)N;1;4
CC(NC(=O)CNC(=O)CN(CCC#N)C(=N)N)C(N)=O;1;2
O=C(O)CCN(CCc1ccccc1)CC(=O)O;4;5
CCN(CC(N)=O)C(=O)CNC(=S)C(C)O;1;0
NC(=O)CNC(=O)CN(C=O)CCC(=O)Nc1ncco1;1;4
N#CCN(CCO)C(=O)CCC(=O)N(CC#N)CCO;1;6
CC(NCC(=S)NCC#N)C(=S)NCC#N;1;1
COC(=O)c1ncn(C(=N)N)c1N(CCC#N)CCC#N;2;4
CCN(CCC#N)CC(=O)OCCN(CC#N)CCC#N;1;6
CCN(C=CC#N)CC(=O)N(CCC#N)CC(=O)O;1;0
CCN(CC(=O)NCC#N)C(=O)CCN(C=O)C(C)C#N;1;2
CC(C#N)N(C=O)CCC(=O)N(CCC#N)CCC#N;2;2
O=C(O)C(CO)N=CC(O)Cc1ccccc1;1;1
N#CC(Nc1ncc(CO)o1)C(=O)O;1;8
N#CCN(CC(=O)O)C(=O)CCN(C(N)=O)C(C#N)CO;2;3
N#CCCC(C#N)N=CC(=O)CC(O)CO;1;1
N=C(N)NCC(NC(=O)CNC(=N)NC(=N)N)C(N)=O;1;0
N#CCN(CC(N)=O)C(=O)CNC(=O)CNC(N)=O;3;1
CCN(CC#N)C(=O)CCN(C=O)CC#N;1;2
O=C(O)C(Cc1ccccc1)=NC(C(=O)O)C(O)CO;1;0
CC(NC(C#N)C(=O)O)C(N)=O;1;5
O=C(O)CC(N=CCCc1ccccc1)C(=O)O;1;1
N#CCN(CC#N)C(=O)CNCC(O)C(O)CO;1;14
N#CC(N)CN(CC(N)C#N)C(=N)N;1;12
N#CCN(C(=O)CCNC(=N)N)c1[nH]c(=O)[nH]c1C#N;1;3
CCN(CC(N)=O)C(=O)CN=CC(O)C(O)CO;1;1
N#CCCN(CCc1ccccc1)CC(=O)NCC#N;2;5
CCN(CC(=O)OCC(C#N)NC(N)=O)C(N)=O;1;5
O=C(OCc1cnc[nH]1)C(=O)OCc1cnc[nH]1;1;8
CCN(CC(N)=O)C(=O)CCN(C=O)C(C#N)CC#N;2;2
CCC(=S)NCC(=O)N(CC)CC#N;1;1
NC(=O)CN(C(N)=O)c1[nH]cnc1C(=O)O;1;9
N#CCCNC(=O)CN(CCC#N)C(=O)CN;1;31
N#CCC(C#N)N(CC#N)C(=O)CNC(=N)NC(=N)N;2;1
N#CCCNC(=O)CNC(=CC(=O)O)C(=O)O;1;1
N#CCCN(CCC#N)CC(=O)O;24;7
CC(NCC(=O)N(CC#N)CCO)=C(O)C#N;1;0
NC(=O)N(CC(O)C(O)CO)c1ncco1;1;3
NC(Cc1ccccc1)C(=O)NCC(=O)O;1;32
CCN(CC(=O)NCC(N)=O)C(=O)CN(CC#N)C(N)=O;1;1
NC(=O)CNC(=S)CNC(CC(N)=O)C(N)=O;1;0
N#CCCN(CC(O)CO)C(=N)N;1;6
CC(C(N)=O)N(CC#N)C(=O)CCN(CC(N)=O)C(N)=O;1;1
N#CCn1c(=O)nc(NCC(O)CO)c2nc[nH]c21;1;10
C=C(c1ccccc1)C(O)C(=O)N(CC#N)CCC(=O)O;1;8
C=CC=C(C=NC(C(N)=O)C(N)=O)c1ccccc1;1;1
CC(C#N)N(CCc1ccccc1)C(=N)C#N;1;0
O=C(O)C=C(NCC(=O)N(CCO)CC(=O)O)C(=O)O;1;0
CC(NC(=N)N)C(=O)OCCN(CCC#N)CCC#N;1;3
CSCCC=NC(Cc1ccccc1)C(=O)O;1;1
N#CCN(CC(N)=O)C(=O)CNC(C#N)C(=O)O;1;7
N#Cc1nc[nH]c1N(C=O)C(C#N)CO;1;4
C=CC=Nc1nc(C=C)nc(N(CC#N)CC(N)=O)n1;1;1
O=C(OCc1c[nH]c(=O)[nH]c1=O)C(O)Cc1ccccc1;1;8
N#CC=CN(CC(=O)NCC#N)CC(O)C(O)CO;1;0
CC(NCC(=O)NC(C#N)CC#N)=C(O)C#N;1;0
N#CCn1c(=O)nc(N=CCc2cnc[nH]2)c2nc[nH]c21;1;1
NC(=O)C=CNC(C(N)=O)C(N)=O;1;0
C=C(c1ccccc1)C(NC(=O)CN)C(N)=O;2;30
CC(=O)C=NC(Cc1ccccc1)C(=O)NC(C#N)CO;1;1
N#CCN(CCC(=O)Nc1[nH]cnc1C#N)C(=N)N;1;3
O=c1[nH]c2ncnc(N=C(C(O)CO)C(O)CO)c2[nH]1;1;0
NC(=O)CN(CC(=O)N(CC(=O)O)CC(=O)O)C(N)=O;1;4
C=Cc1nc(O)nc(NC(=O)CCN(C=O)CCC#N)n1;1;2
C=C(c1ccccc1)C(NC(=O)CN)C(N)=S;1;4
C=CC=NCC(=O)N(CC(N)=O)C(C#N)Cc1ccccc1;1;1
N#CCCC(C#N)NC(=O)CN(CCC#N)C(=N)N;1;2
CC(C#N)NC(=O)CCN(CCC#N)CCC(=O)O;1;8
N#CCCN(CC(=O)O)C(=O)CN(CC(N)=O)C(=N)N;1;2
CC(NCCC(N)=O)C(=O)O;1;12
CCN(CC(N)=O)C(=O)CCNC(CO)C(=O)O;1;9
N#CCCNC(=S)c1[nH]c(=O)[nH]c1N;1;1
N#CCNCC(=O)N(CC#N)C(CC(=O)O)C(=O)O;1;15
C=CC=C(C=NCCC(N)=O)c1ccccc1;1;1
C=Cc1nc(N=CC(C)=O)nc(N(CC#N)CC(=O)O)n1;1;1
N=C(N)N(CC(=O)OCc1cnc[nH]1)CC(N)=S;1;1
N#CC=CN(CC#N)C(C#N)CC#N;1;0
N#CCNC(=O)CCN(C(N)=O)C(C#N)CC#N;2;1
C=C(c1ccccc1)C(O)C(=O)NC(C#N)CO;1;7
Cc1nc[nH]c1NC(=O)CN(CC#N)C(=N)N;1;3
NC(=O)CN(Cc1nc(N)nc(N)n1)C(N)=O;8;16
CSCCC=Nc1ncnc2[nH]c(=O)[nH]c12;1;1
CC=Nc1ncc(C)o1;1;1
CC(C#N)NC(=O)CNC(=O)CCNC(C)C(=O)O;1;13
N#CCN(CC#N)C(=O)CN=CC(O)C(O)CO;1;1
NC(=O)CCNC(=S)CCN(CC(N)=O)CC(N)=O;1;0
N#CC=CN(CCc1ccccc1)c1ncco1;1;1
CCN(CC#N)C(=O)C(Cc1ccccc1)NC=CC#N;2;0
COC(=O)CCC(=O)OC;2;16
N#CC=CN(CC#N)CC(=O)N(CCC(N)=O)CC(N)=O;1;0
COC(=O)CCN(CC(N)=O)C(=O)CNCC#N;1;14
O=C(C=NC(Cc1ccccc1)C(=O)O)CCO;1;1
CCNCC(=O)N(CC#N)CC#N;1;15
N#CCN(C(=O)CN)C(C#N)C(=CCO)c1ccccc1;1;32
O=CC(CO)Nc1ncnc2[nH]cnc12;2;6
CC(O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O;1;6
NC(=O)NCC(=O)N(CCO)CC(=O)NCC(=O)O;1;2
N#CCCN1CCC(=O)OC(Cc2ccccc2)C1=O;1;7
CC(C(=O)O)N(CC(=O)O)C(=O)CN1CC(N)=NC1=O;1;0
NC(=O)CN(CC(N)=O)C(=O)CNCCc1ccccc1;2;12
CCN(CCC#N)C(=O)c1ncnc2[nH]c(=O)c(=O)[nH]c12;1;6
C=C(c1ccccc1)C(O)C(=O)N(CC)CC(=O)O;1;5
N#CCN(CCC(N)=O)C(=O)CCNC(=N)N;1;2
NC(=O)CCN(CC(=O)NC(CO)C(=O)O)C(N)=O;1;2
CC(C#N)N(CCC#N)C(=O)CCN(CC(N)=O)C(=N)N;1;2
COC(=O)c1nc[nH]c1NC(=O)CCSC;1;22
CC(NCCC(=O)N(CCC#N)CC(=O)O)C(N)=O;1;12
NC(=O)N(CC(O)CO)c1[nH]cnc1C(=O)O;1;6
N#CCCN(CC(O)Cc1ccccc1)C(=O)C(N)CO;1;33
N#CCN(CCC(=O)N(CCO)C(C#N)CO)C(N)=O;1;3
CC(N)C(=O)N(CCC#N)C(CC(N)=O)C(N)=O;1;31
C=C(c1ccccc1)C(N=C(CO)C(O)CO)C(N)=O;1;0
O=C(O)CCNC(=O)CN=C(CO)C(O)C(O)CO;1;1
N=C(N)NCC(C=O)(CO)CO;2;16
Cc1nc[nH]c1NCC(Cc1ccccc1)NC(=N)N;1;3
N#CCCN(C(=O)CNC(=N)N)c1[nH]cnc1C(=O)O;2;4
N#CCN(CC#N)C(=O)CN1CC(N)=NC1=O;2;0
COC(=O)C=C(NCC(=O)NCCC(N)=O)C(=O)OC;1;17
NC(=O)CNCCC(=O)O;5;13
NC(=O)CCN(CCC(N)=S)C(N)=O;1;2
CC(O)C(=O)N(CC(=O)NC(C#N)CC#N)C(C#N)CO;1;4
N=C(NCC(N)=O)C(N)=NCC(N)=O;1;0
N#CCCCNCC(=O)N(CC(N)=O)CC(N)=O;1;13
N#CCN(CC#N)C(=O)CN=C(Cc1ccccc1)C(=O)O;1;0
N#CCNC(=O)CN(C(=N)N)C(C#N)CO;1;3
CC(C#N)N(C(=O)CCNC(=N)NC(=N)N)c1ncco1;1;4
N#CCCNCC(=O)NCC(=O)NCCC#N;1;15
N#CCCN(CC#N)CCC(=O)NCC(=O)NCC(=O)O;1;8
N#CCCNC(=O)CN=CCCc1ccccc1;1;1
CC(CO)=NC(Cc1ccccc1)C(=O)NC(C)C#N;1;0
COC(=O)C(Cc1ccccc1)=NC(C)C(N)=O;1;16
N#CCCN(CCOC(=O)C(O)C(N)=O)C(C#N)CC#N;1;3
N#CC(NC(=O)CNC=O)C(O)Cc1ccccc1;1;4
C=C(c1ccccc1)C(C#N)NC(=O)CN=CC(C)O;1;1
NC(=O)C(CO)NCCC(=O)OCC(O)c1cnc[nH]1;1;10
N=C(N)NC(C=Nc1[nH]cnc1CO)Cc1ccccc1;1;1
CC(C)=NC(C(=O)O)C(O)C(O)CO;1;0
O=Cc1ncnc2[nH]c(=O)c(=O)[nH]c12;2;30
CSCCC(=O)N(CCC(=O)O)CC(N)=S;1;2
N#CCCN(CC(=O)N(CC#N)CC#N)C(=O)CN;1;33
O=C(O)c1[nH]c(=O)[nH]c1N=CCc1ccccc1;1;1
CCN(C(=O)CCSC)c1[nH]cnc1C(=O)OC;1;22
N#CCNC(=O)CN1CCC(=O)NCC1=O;1;2
CC(C#N)N(C(=O)CN)C(C#N)Cc1ccccc1;1;34
N#CCCN(CCC(N)=O)CC(=O)NCC(=O)NCC#N;1;2
N#CCN(CC(=O)N(CCO)CC(N)=O)C(=N)N;1;3
CC(N)C(=O)N(CCC#N)C(C#N)C(O)C(O)CO;1;32
C=CC=NCC(=O)NCC(=O)N(CC(N)=O)CC(=O)O;1;1
N#CCCNC(=O)CC(NCC(N)=O)C(=O)NCCC#N;1;12
N#CCCN(CC(=O)O)C(=O)CCN(C=O)CCC(N)=O;1;2
N#CC(N=CC(O)C(O)C(O)C(O)CO)C(=O)O;1;1
NC(=O)c1nc[nH]c1N=CC(=O)CC(O)CO;1;1
N#CCN(CC#N)C(N)=O;1;1
N#CCCC=NCC(=O)NCCC#N;1;1
N#CCCN(C=O)CCC(=O)Nc1[nH]cnc1CO;1;4
CC(C)=NC(C#N)C(O)C(O)C(O)CO;1;0
CC(O)C(=O)N(CCC(=O)O)CC(=O)O;1;4
N#CCCN(C(=O)CCNC(=N)N)c1[nH]cnc1C(N)=O;1;3
C=CC(O)C(=O)OCC(C#N)NC(=O)CCSC;1;7
CC(NC(=N)N)C(=S)NCC(=O)NCC#N;1;1
N#CCCN(CCC(N)=O)CCC(=O)NC(C#N)CC#N;1;2
CSC(=O)C(C)N=CCO;1;0
N#CCCNC(=O)CN(CC(N)=O)C(=O)CNC(=N)N;1;2
NC(=O)CCN(CC(=O)O)C(=O)CNCCC(N)=S;1;0
CC(NCC(=O)O)C(=S)NCCC#N;1;1
N#CCN(CC(=O)Nc1[nH]cnc1C#N)C(=N)NC(=N)N;1;2
N#CCCN(CCC#N)C(=O)C(N)CO;1;32
CC(N)C(=O)N(CC#N)C(C#N)C(O)Cc1ccccc1;1;33
N#CCN(CCO)C(=O)CN=CC(=O)Cc1ccccc1;1;1
N=C(N)NCC(=O)NCCC(=O)NC(CO)C(N)=O;1;0
N#CC=CN(CCC(=O)O)C(CC(N)=O)C(N)=O;1;0
CCN(C(=O)CN(CC#N)C(N)=O)c1cc[nH]c(=O)n1;1;4
CC(O)C(=O)NC(C#N)CCC(C#N)(C#N)NC(N)=O;1;3
C=Cc1nc(NC(N)=O)nc(N(CC#N)CC(N)=O)n1;1;1
CC(C#N)N(C=CC#N)CCC(=O)N(CCO)CCC#N;1;0
N#CC=CN(CC#N)CC(O)Cc1ccccc1;1;0
NC(=O)CC(O)C(=S)NCC(=O)O;1;0
CC1OC2N=C(N(CC#N)C(=N)NC(=N)N)OC2C1O;1;0
CCN(CC#N)C(=O)CNCCC(=O)OCC(N)=O;1;13
CC(C#N)N(C=CC#N)C(C)C#N;1;0
Cc1nc[nH]c1NCCNC(=N)N;1;3
N#CCC(C#N)N(C=O)CCC(=O)NC(C#N)C(O)CO;2;4
N#CCc1nc[nH]c1N(CC#N)C(=O)CCN(C=O)CC#N;1;4
C=CC(=O)OCC=C(c1ccccc1)C(C#N)NC(N)=O;1;9
CC(C#N)N(CCC(=O)N(CCC#N)C(C)C#N)C(=N)N;1;3
NC(=O)CCN(C(N)=O)C(Cc1ccccc1)C(=O)O;1;5
CC(C#N)N(CCC(=O)N(CCO)CCC(N)=O)C(=N)N;1;3
C=C(c1ccccc1)C(C#N)Nc1cc[nH]c(=O)n1;1;7
N#CCNC(=S)CN(CC(N)=O)C(N)=O;1;1
Cc1nc[nH]c1N=CC(O)Cc1ccccc1;1;1
N#CCc1nc[nH]c1N(C=O)CCc1ccccc1;1;4
C=CC=NC(CNC(=N)N)C(=O)O;1;1
CC(NC(N)=O)C(=O)OCc1cnc[nH]1;1;9
CSCCC(=O)N(CC#N)C(C#N)CC#N;1;4
N#CC(CO)Nc1[nH]cnc1CC(=O)O;1;8
N#CC(C(O)C(O)CO)N(CCC(N)=O)C(N)=O;1;2
C=Cc1nc(N=CC(O)CO)nc(N(CC#N)CC#N)n1;1;1
CCN(C(=O)CNC(=O)CNC(=N)N)c1[nH]cnc1C#N;1;3
N#CC(NC(=N)NC(=N)N)C(O)C(O)CO;1;2
N#CC(Nc1[nH]cnc1CC(=O)O)C(=O)CCO;1;7
N#CCN(CC(=O)O)C(=O)CN=CCc1cnc[nH]1;1;1
CC(O)C(O)C(O)C(CO)=NCC(=O)NCC(N)=O;1;0
N#CCCN(CC(=O)O)c1c(C(=O)O)ncn1C(=N)N;1;1
N#CCN(C=O)CCC(=O)Nc1c(C(=O)O)nc[nH]c1=O;1;4
COC(=O)CCN(CCC(=O)OC)C(N)=O;1;16
CC(O)CNc1cc[nH]c(=O)n1;1;7
N#CC=CN(CCO)C(Cc1ccccc1)C(N)=O;1;0
CCN(C(=O)CCSC)C(C#N)CO;1;6
N#CC=CNCC(=O)NCC(=O)N(CCC#N)CC(=O)O;2;0
Cc1nc[nH]c1N=CC(O)C(O)Cc1ccccc1;1;1
NC(=O)N(CCC(=O)O)CCC(=O)Nc1cc[nH]c(=O)n1;1;7
O=C(NC(CO)Cc1ccccc1)C(O)Cc1ccccc1;1;5
NC(=S)CCO;1;3
CC(NCCC(=O)OCC(O)C(N)=O)C(=O)O;1;9
N#CCCN(CCC(=O)NCCC(=O)O)CC(N)=O;1;6
CCN(CC(=O)NCCC#N)C(=O)CCN(C=O)CC#N;1;2
Cc1nc[nH]c1NC(CO)CO;1;5
N#CCC(C#N)NC(=O)CNC(=O)CNC=CC(N)=O;1;0
N=C(N)NCCCNCC(=O)NCCC(N)=O;1;4
N#CC(CCNC(=N)N)NC(C#N)CNC(=N)N;1;6
CC(C#N)N(CC(=O)O)C(=O)CNC(=S)CCO;1;1
N#CCCN(CC(N)=O)C(=O)CNC(=S)CCO;1;1
NC(=O)CNC(=O)CNCC(O)C(O)CO;2;10
NC(=O)NCC(=O)OCC1NC(=O)N=C1N;1;0
CC(C(=O)O)N(CCC#N)C(=O)CN1CC(N)=NC1=O;1;0
N=C(N)N(CC(=O)NCC(N)=O)CC(O)CO;1;2
CSCCC(=O)N(c1[nH]cnc1C#N)C(C)C#N;1;9
NC(=O)CCN(CC(=O)O)C(Cc1ccccc1)C(N)=O;2;6
N#CC(CCC(C#N)(C#N)NC(N)=O)NC(N)=O;1;1
C=CC(O)C(=S)NCC(=O)N(CC#N)C(C#N)CC#N;1;1
NC(CO)C(=O)NC(C(=O)O)C(O)Cc1ccccc1;1;31
CC(O)C(=O)N(CCc1ccccc1)C(C#N)CO;1;7
CC(NCCC(=O)OCC(N)=O)C(=O)O;1;10
N=C(N)NCC(=S)NCC(=O)O;1;0
NC(=O)CCN(CC(O)Cc1ccccc1)C(N)=O;1;3
CSCCc1nc(N)nc(NC(C#N)CO)n1;10;4
N#CCn1c(=O)nc(N=CCc2ccccc2)c2nc[nH]c21;1;1
C=CC(N=CC(=CC(C)O)c1ccccc1)C(N)=O;1;1
COC(=O)CC(NC(C#N)CC#N)C(=O)OC;1;18
C=Cc1nc(NCCCC#N)nc(N(CC#N)CC#N)n1;1;11
C=C(C=NCC(=O)N(CC#N)CCO)c1ccccc1;1;1
CC(C#N)N(CC#N)C(=O)CNCCC#N;1;15
NC(=O)CN(CC(O)CO)C(=O)C(O)Cc1ccccc1;1;3
Nc1ncnc(C=C(C(=O)O)C(=O)O)c1N;2;7
NC(=O)C(Cc1ccccc1)N(CC(=O)O)C(N)=O;1;5
Cc1nc[nH]c1N(CCC#N)C(=O)C(O)Cc1ccccc1;1;10
Cc1nc[nH]c1N=CC(CNC(=N)N)C(O)C(=O)O;1;1
NC(=S)CNc1ncnc2[nH]cnc12;1;4
NC(=O)COC(=O)c1ncnc(NC(N)=O)c1NC(N)=O;1;5
N#CCN(CC(O)CO)C(=O)CNC(=N)N;1;3
CC(O)C(=O)N(CC#N)CC(=O)N(CCC#N)CCC#N;1;6
N#CC=CNC(C#N)CO;2;0
CC(O)C(=O)N(CC#N)C(C#N)CO;1;6
COC(=O)CCN(CCC(N)=O)C(=O)C(C)N;1;28
CC(C)=NC(CO)CO;1;0
N#CCNC(=O)CN=CC(CO)NC(=N)N;1;1
O=CNc1nc(NC=O)nc(C(O)Cc2ccccc2)n1;1;3
CC(CO)=NC(C#N)C(O)C(O)C(O)C(O)CO;1;0
NC(=O)CCN(C(N)=O)c1cc[nH]c(=O)n1;1;3
N#CCN(CC(N)=O)C(=O)CN=CC(O)CO;1;1
N#CC(NCCNC(=N)N)C(O)Cc1ccccc1;1;7
Cc1cnc(NC(=O)CNC(=O)CNC(=N)NC(=N)N)o1;1;2
C=C(c1ccccc1)C(C(N)=O)N(CCC#N)C(N)=O;1;2
N#CCCN(CC(=O)O)C(=O)CCN(CC(=O)O)C(=N)N;1;3
COC(=O)CCN(C(=O)CN=CC(=O)CCO)C(C)C#N;1;14
NC(=O)CCN(CCc1ccccc1)C(=O)C(N)CO;1;29
CC(Nc1nc2[nH]cnc2c(=O)[nH]1)=C(O)C#N;1;1
N=C(N)N(CC(=O)NCC(N)=O)CC(=O)NCC(N)=O;1;0
CC(NCC(N)=O)C(N)=O;3;12
CC(N)C(=O)N(CCC#N)C(CC(=O)O)C(=O)O;1;33
N#CCCN(CC#N)CC(=O)OCC(NC(N)=O)C(N)=O;1;5
CCN(C=O)c1cc[nH]c(=O)n1;1;4
N#CC(CO)NCCC(=O)N(CC(N)=O)CC(O)CO;1;11
CCN(CC(=O)O)C(=O)CN=CC(CO)CNC(=N)N;1;1
CSC(=O)C(C)OC(=O)CN(CC(N)=O)C(N)=O;1;4
N#CCCN(CC(=O)N(CCO)C(C#N)CC#N)C(=N)N;1;4
CC(O)C=NCC(=O)N(CCC#N)CCC#N;1;1
CC(C#N)NC(=O)CCNC(Cc1ccccc1)C(N)=O;1;13
COC(=O)CN(C(=N)N)C(C)C#N;1;16
NC(=O)N(CCC(=O)NCC(=O)O)CC(=O)O;1;4
N=C(N)n1cnc2c(N3CCC(N)=NC3=O)ncnc21;1;1
CC(C#N)N=C(Cc1ccccc1)C(=O)O;1;0
N#CC(=N)N(CC(N)=O)CC(=O)O;1;0
CC(C#N)NC(=O)CNC(=O)CNCC#N;1;14
N=C(N)NCC(C=NCCC(=O)O)(CO)CO;1;1
NC(=O)CCNCC(=O)N(CC(N)=O)CC(=O)O;2;11
O=C(O)CN=C(Cc1ccccc1)C(=O)O;1;0
C=CC(C#N)N(C=O)CC(=O)NCCC#N;1;2
N#CCCCNCCC(N)=O;1;15
N#CCCN(C(=O)CN=CCO)C(C#N)CC#N;1;1
CCN(C(=O)CN(CC#N)C(=N)N)c1cc[nH]c(=O)n1;1;5
CSCCC=C(C=O)c1ccccc1;1;25
CC(C)=Nc1[nH]cnc1C(O)Cc1ccccc1;1;1
C=C(C=O)c1ccccc1;2;27
NC(=O)NCC(=O)N(CCC(N)=S)CC(N)=S;1;2
N#CC(CO)(N=CC(O)Cc1ccccc1)C(O)CO;1;1
CC(O)C(=O)N(CCNC(=N)N)c1ncnc2[nH]cnc12;1;2
CSCCC(=O)N(CC#N)C(CO)C(N)=O;1;4
CC(C#N)NC(=O)CNC=CC#N;2;0
NC(=O)NCC(=O)N(CCO)c1ncco1;1;4
CC(=NCC(=O)NC(C)C#N)C(=O)O;1;0
C=Cc1nc(NCCC#N)nc(N(CC#N)CC(N)=O)n1;1;11
CC(O)C(C#N)NCC(=O)NCC(=O)NC(C#N)CC#N;1;9
C=CC(NC(C(=O)O)=C(C(=O)O)C(O)C(=O)O)C(N)=O;1;0
CC=C(c1ccccc1)C(C#N)Nc1[nH]cnc1CO;1;7
CC(C(=O)O)N(CC#N)C(=O)CNC(N)=O;1;5
N#CCCN(CC(=O)Nc1[nH]cnc1C(=O)O)C(=N)N;1;3
C=Cc1nc(O)nc(NC(=O)CN(CC#N)C(=N)N)n1;1;2
COC(=O)CC(C(=O)OC)N(C=O)C(C)C(N)=S;1;0
N#CCN(CCO)C(=O)CN=CC(O)CNC(=N)N;1;1
N#CC(NC(C#N)C(=O)CCO)C(=O)O;1;5
NC(=O)CCN(CC(=O)O)C(=O)CN1CCC(N)=NC1=O;2;0
COC(=O)CC(C(=O)OC)N(C=O)C(C)C(N)=O;1;16
COC(=O)CCN(C=O)CC(=O)NCC(=O)O;1;16
N#CCNC(=S)CCNc1ncnc2[nH]cnc12;1;2
N=C(N)NCC(=O)NCC(=O)OCc1c[nH]c(=O)[nH]c1=O;1;3
CC(O)C=NC(C#N)C(C)O;1;1
CC(NC(=O)CCN(C=O)C(C#N)CC#N)C(=O)O;2;2
CC=NCC(=O)NCC(=O)N(CC(=O)O)CC(=O)O;1;1
O=C(O)Cc1nc[nH]c1NCC(O)CO;2;6
CC(=O)C(C#N)NC(C#N)C(=O)O;1;5
N#CC(CO)NC(C(N)=O)C(N)=O;1;5
C=CC(O)C(=S)NCC(=O)N(CCC#N)C(C#N)CO;1;1
N#CC(N=CCCC(=O)O)C(O)C(O)CO;1;1
O=C(O)C=C(Nc1cc[nH]c(=O)n1)C(=O)O;1;2
CC(C#N)NC(=O)CCN(CC(=O)O)C(=N)N;1;2
CC(C#N)N(CCC(=O)N(CC#N)CCC(N)=O)C(=N)N;2;2
N#CC(CC(O)C(C#N)NC(=O)CN)NC(=O)CN;1;32
NC(=O)CCNCCO;2;12
CSCCC(C#N)NC(=O)CCN(C=O)CC(N)=O;1;2
NC(=O)CNC(=O)CNC(=O)CNC(CO)CO;1;9
N#CC(CO)NC(=O)C(Cc1ccccc1)N=CCO;1;1
CC(C#N)N(CCC(=O)N(CC#N)CC(=O)O)C(=N)N;2;3
CC(C#N)NC(=O)CCNC(CO)C(N)=O;1;11
CC(NC(=N)N)C(=S)NCC(=O)NCCC#N;1;1
N#CC(O)=C(CCO)NCC(=O)N(CC(N)=O)CC(N)=O;1;0
N=C(N)NC(=N)NCC(=O)NCC(=O)O;6;1
CC(=NCC(=O)N(CC#N)CCC(N)=O)C(=O)O;1;0
CC=C(c1ccccc1)C(C#N)NCCO;1;10
C=CC(O)C(=S)NCC(=O)NC(CO)C(N)=O;1;0
N#CCCN(CCO)C(=O)CNC(=S)CNC(N)=O;1;1
NC(=O)CCN=CCc1ccccc1;1;1
Cc1nc[nH]c1N(CC#N)C(=O)CCN(CC#N)C(N)=O;1;6
O=C(C=NC(C(=O)O)C(O)CO)CC(O)C(O)CO;1;1
N=C(N)NCC(C=NC(C(=O)O)C(O)C(O)CO)CO;1;1
O=C(O)C(=O)C(=CCCc1ccccc1)C(=O)O;1;3
OCC(O)C(CO)N=CC(O)C(O)C(O)CO;1;1
