smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
N#CCNC(=S)CCN(CC(=S)NCC#N)C(=N)N;1;1
N#CCCNC(=O)CNC(=O)CNC=CC(N)=O;1;0
CC(=O)C=NCC(=O)NC(CC(=O)O)C(=O)O;1;1
CCN(C(=N)NC(=N)N)C(C#N)CC#N;1;2
CC(=S)NCC(N)=S;1;0
NC(=O)CCN=C(Cc1ccccc1)C(=O)O;1;0
CC(=S)NCC(N)=O;1;0
C=Cc1nc(N)nc(Nc2ncco2)n1;4;12
N=C(N)N(CC(=O)O)C(Cc1ccccc1)C(=O)O;3;1
N=C(N)NCC=NCC(N)=O;1;1
NC(=O)CC(NCCc1ccccc1)C(N)=O;2;12
N=C(N)NCC=NCC(=O)N(CC(N)=O)CC(=O)O;1;1
N#CCC(C#N)N=Cc1ncnc(NC(=N)N)c1NC(=N)N;1;1
N#Cc1[nH]c(=O)[nH]c1NCC(O)CO;1;9
N#CCc1nc[nH]c1NC(=O)c1nc[nH]c1NC(N)=O;1;6
CC(C#N)N(C(N)=O)c1[nH]cnc1C#N;1;6
NC(=O)CCN=CC(O)C(O)CO;1;1
NC=Nc1[nH]cnc1C(N)=O;1;4
CC=C(c1ccccc1)C(C#N)NC(N)=O;1;2
CSCCC(=O)N(CCC#N)C(C#N)CO;1;6
CSCCC(=O)NC(C#N)C(O)C(O)CO;1;5
NC(=O)CC(N=CC(O)C(O)CO)C(N)=O;1;1
N#CC(N=CCO)C(O)C(O)CO;1;1
N=C(N)n1cnc(C(=O)O)c1N=CN;2;1
N=C(N)NCCC(=O)OCC(O)c1cnc[nH]1;1;2
CC(NC(=O)CC(O)C(=O)NC(C)C(=O)O)C(=O)O;1;5
O=C(O)C(Cc1ccccc1)NCCO;2;10
N=C(N)N(CC=O)CCc1ccccc1;1;16
N#CCCN(CC(=O)O)C(=O)CN=CC(=O)O;1;1
N#CC(CO)N(CC(N)=O)C(=O)CNC(N)=O;1;3
CCN(CC(N)=O)C(=O)CN(CCC#N)C(=N)N;1;2
N#Cc1nc[nH]c1N=CC(=O)O;1;1
N=C(N)NCC(=O)NCCC(=O)OCC(O)c1cnc[nH]1;1;2
N#CCCN(C=O)c1nc(=O)[nH]c2[nH]cnc12;1;4
N#CCCN(CCO)CC(N)=O;1;5
NCC(=O)N(CC(=O)O)C(Cc1ccccc1)C(N)=O;2;30
N=CNc1[nH]cnc1CC(N)=O;2;4
O=C(O)CCNCCO;2;11
C=CC=C(C=NCC(=O)NCC(=O)O)c1ccccc1;1;1
N#CC(O)(CO)C(O)CO;1;3
N#CCNC(=O)CNC(C#N)C(=O)O;1;7
C=CC(C#N)NCC(=O)O;1;10
N#CCCN(CCC#N)C(=O)CN=CCNC(=N)N;1;1
NC(=O)CNCC(=O)NCC(=O)O;1;11
N#CCNC(=S)CCNc1[nH]cnc1C(=O)O;1;2
NCC(=O)N(CC(=O)O)C(Cc1ccccc1)C(N)=S;1;4
C=CC(C#N)N=C(CO)C(O)CO;1;0
CCN(CCC#N)c1[nH]cnc1C#N;1;9
N#CCCN(CC(N)=O)C(=O)C(N)Cc1ccccc1;1;32
NC(=S)C(CO)NC(=O)C(=O)NC(CO)C(N)=S;1;2
CC(O)C(=S)NCC(=O)N(CC#N)CC#N;1;1
NC(=O)NC(Cc1ccccc1)C(=O)OCc1cnc[nH]1;1;9
N#CCCN(C(N)=O)c1[nH]cnc1C(=O)OCC(N)=O;1;10
O=C(O)CN(CC(=O)O)C(=O)CN=CCc1ccccc1;1;1
N#CCCNC(=S)C(Cc1ccccc1)NC(=N)N;1;2
N#CCCn1c(C#N)c(N=C(CO)CO)[nH]c1=O;1;0
O=C(O)C(O)C(O)C(O)CO;1;1
N#CC(C#N)N=CCc1ccccc1;1;1
N#CCCN(CC(=O)N(CCC(N)=O)CC(=O)O)C(=N)N;1;2
N#CCCN(CCC(=O)O)C(=O)CNC(=N)NC(=N)N;1;1
CC(C#N)N(C=O)c1ncnc2[nH]cnc12;1;5
C=CC(N)C(=O)O;1;13
COC(=O)CC(C(=O)OC)N(CCC#N)C(=N)N;1;15
N=C(N)NCC(=O)Nc1[nH]cnc1CO;1;1
NC(=O)C(O)COC(=O)C(O)Cc1ccccc1;1;6
O=CCC(O)C=O;3;7
CCNCC(N)=S;1;0
N#CCCNC(=O)CNC(C#N)C(=CCO)c1ccccc1;1;11
N#CC(CO)NCCC(=O)NCC(=O)NC(C#N)CO;1;12
COC(=O)CCN(CC(=O)NCC#N)C(N)=O;1;18
O=C(O)CCNC(CC(=O)O)C(=O)O;5;10
N#CCCN(CC(=O)O)C(=O)CNCCNC(=N)N;1;7
N#CCCN(CC(=O)N(CC(=O)O)C(C#N)CO)C(N)=O;1;3
N=C(N)NCCC(=O)OC(Cc1ccccc1)C(N)=O;1;2
CCNCC(=O)N(CC#N)CC#N;1;15
COC(=O)CCNC(C#N)CO;1;19
N#CCCN(CC(=O)O)C(CC(=O)O)C(=O)O;1;7
N#CCNC(=O)CNC(=S)c1nc[nH]c1NC(N)=O;1;2
N#CC(Cc1ccccc1)NC(=CC(=O)O)C(=O)O;1;2
CC(OC(=O)CN(CCC#N)C(=N)N)C(N)=O;1;3
CCN(CC(N)=O)C(=O)CCNC(CC(N)=O)C(N)=O;1;10
CC(O)C=Nc1ncc(Cc2ccccc2)o1;1;1
NCC(=O)SSC(=O)CN;1;1
C=C(C=Nc1ncc(CO)o1)c1ccccc1;1;1
N#CCCC=Nc1[nH]c(=O)[nH]c1C(N)=O;1;1
N#CCN(C(=O)c1nc[nH]c1NC(N)=O)c1[nH]cnc1C#N;1;6
N#CCN(C(N)=O)c1ncnc2[nH]cnc12;1;7
C=CC=NC(C#N)C(O)C(O)CO;1;1
NC(=S)CNCCc1ccccc1;1;1
NC(=S)CN(CC(N)=S)C(=O)CNC(=S)CO;1;0
NC(=O)Nc1[nH]cnc1C(=O)N(CC(=O)O)CC(=O)O;1;9
COC(=O)CN(CCC(N)=S)C(N)=O;1;0
N#CCCNCC(=O)NC(CC(N)=S)C(N)=S;1;1
N#CCC(C#N)N(CC#N)C(=O)CN=CC(O)C(O)CO;1;1
C=CC=C(C=NC(C#N)CO)c1ccccc1;1;1
N#Cc1[nH]c(=O)[nH]c1N=C(CO)C(O)CO;1;0
NC(=O)CCNC(=S)CCNc1[nH]cnc1C(=O)O;1;1
C=CC=C(C=Nc1ncnc2[nH]c(=O)[nH]c12)c1ccccc1;1;1
CCN(C=O)c1[nH]cnc1C(=O)O;1;3
O=C(O)C(Cc1ccccc1)=Nc1[nH]c(=O)[nH]c1C(=O)O;1;0
NC(=O)Nc1[nH]cnc1C(=O)Nc1ncc(CO)o1;1;6
N#CCCC=NC(C#N)CNC(=N)N;1;1
CSCCC(=O)N(c1[nH]cnc1C(N)=O)C(C)C#N;1;7
N#CCNC(=S)CNC(=N)N;1;1
NC(N)=O;1;0
CC(N=CC(Cc1ccccc1)NC(=N)N)C(=O)O;1;1
N=C(NC(CO)C(N)=O)C(=N)NC(CO)C(N)=O;1;0
N#CC(CO)N(CC(N)=O)C(=N)NC(=N)N;1;1
CC(C#N)NC(=O)CCC(=O)NC(C)C#N;1;4
N#CCCn1c(C#N)c(N=CCc2ccccc2)[nH]c1=O;1;1
COC(=O)CN(CCC#N)C(=N)NC(=N)N;1;15
CC(=S)NCC(=O)NCC(N)=O;1;0
CSCCC(=O)N(CCC(=O)O)CC(=O)O;1;5
CC(C#N)N(CCC#N)C(=N)N;1;4
N#CCNC(Cc1ccccc1)C(N)=O;1;14
N#CC(CNC(=N)N)Nc1nc(=O)[nH]c2[nH]cnc12;1;7
CC(C#N)Nc1[nH]cnc1C(=O)O;2;8
NC(=O)c1nc[nH]c1NCCO;2;7
N=C(N)NCCC(N)=S;1;3
N=C(N)NCCC(N)=O;2;0
CC(C#N)NCC(=O)NCC(N)=O;1;12
CC(N=C(CO)C(O)CO)C(=O)O;1;0
CC(C#N)NCCC(=O)NC(Cc1ccccc1)C(N)=O;1;13
COC(=O)CC(C(=O)OC)N(C=CC#N)CCC#N;1;0
c1c[nH]cn1;1;6
C=CC=NCC(=O)N(CC(N)=O)CC(=O)O;1;1
N#CC(NC=O)C(O)Cc1ccccc1;1;4
N#CCC(C#N)N(CC#N)C(=O)CNC(=O)CNC(N)=O;1;1
N=CNc1nc2[nH]cnc2c(=O)[nH]1;2;1
C=C(c1ccccc1)C(N=CC(O)CO)C(=O)O;1;1
CC=NC(C(N)=O)C(N)=O;1;1
C=Cc1nc(NC=O)nc(N(CC#N)CCC#N)n1;1;2
N#CCN(CCC(=O)OCC(N)=O)C(=N)N;1;3
N#CC(=N)Nc1ncnc2[nH]c(=O)[nH]c12;1;0
NC(=O)COC(=O)c1ncnc2[nH]c(=O)c(=O)[nH]c12;1;6
CC=C(C=NC(C)C(=O)O)c1ccccc1;1;1
Nc1nc2c(ncn2C2OCC(O)C2O)c(=O)[nH]1;1;17
CCN(CC(=O)O)C(=O)C(=O)N(CC)CC(=O)O;1;5
O=C(O)C(O)C(=CCO)c1ccccc1;1;3
NC(=O)CNC(=O)CNC(=O)CNC(N)=O;2;0
N#Cc1nc[nH]c1NC(=CC(=O)O)C(=O)O;1;2
N=C(N)NC(CC(N)=O)C(N)=O;2;0
N#CCCNCC(=O)N(CCC#N)CC(N)=O;1;13
N#CCCN(CC#N)CCC(=O)O;1;7
COC(=O)c1nc[nH]c1N(CCC#N)C(=O)CNC(=N)N;1;17
N#CCCN(CC(=O)N(CCC#N)CCC(=O)O)C(N)=O;1;5
NC(=O)C=CNC(Cc1ccccc1)C(=O)O;1;1
N=C(N)NC(=N)N(CCC(=O)O)C(CC(=O)O)C(=O)O;1;1
N#Cc1ncnc(N=CCO)c1NC(N)=O;1;1
O=C(O)c1nc[nH]c(=O)c1N=CCO;1;1
N#CC=CN(CC#N)c1ncco1;1;1
CC(C#N)NC(=O)CN=CC(=CCO)c1ccccc1;1;1
N#CCCN(CCC#N)C(=O)CCNC(C#N)CC#N;1;14
N#CCn1c(=O)nc(N=CC(O)CO)c2nc[nH]c21;1;1
NC(=O)CC(NCC(O)CO)C(N)=O;1;10
N#CCN(C(=O)CNC(N)=O)C(C#N)Cc1ccccc1;2;2
CC(C#N)N=CC(Cc1ccccc1)NC(=N)N;1;1
N#CCN(CC(=O)N(CCO)CC(=O)O)C(=N)NC(=N)N;1;1
COC(=O)CCN(C(=N)N)C(C)C#N;1;16
O=c1[nH]cnc2[nH]cnc12;2;3
NC=NC(CC(N)=O)C(N)=O;1;0
NC(=O)CNC(=O)CNc1nc(N)nc(CNC(N)=O)n1;4;0
N=C(N)NC(=N)N(CCC=O)CCC=O;1;4
NC(=O)C(C(N)=O)N(CCC(N)=S)C(N)=O;1;0
N=C(N)NCCC=Nc1c(C(=O)O)nc[nH]c1=O;1;1
N#CCCC=Nc1[nH]cnc1C#N;1;1
CC(C#N)Nc1ncnc2[nH]cnc12;1;9
O=C(O)c1nc[nH]c1NCC(O)Cc1ccccc1;1;6
N#CCCN(CCC#N)C(=O)CN(CC#N)C(=N)N;1;3
N#CC(CO)NC(=O)CN=CC(O)C(O)C(O)CO;1;1
NC(=S)C(CO)Nc1[nH]cnc1C(=O)O;1;3
C=CC(C#N)Nc1[nH]cnc1C#N;1;7
NC(=S)c1nc[nH]c1NCCO;1;4
O=C(O)c1nc[nH]c(=O)c1N=CC(=CCO)c1ccccc1;1;1
N#CC(C#N)NC=CC(N)=O;1;1
N#CC(CO)N=CC(=O)CCO;1;1
NC(=S)CNc1nc(=O)[nH]c2[nH]cnc12;1;4
N#CCCN(C=O)CC(=O)NCC(=O)O;1;2
CC=NCC(=O)NC(C)C#N;1;1
NCC(=O)N(CCC(N)=O)C(Cc1ccccc1)C(N)=O;2;30
O=C(O)CC(NC(=O)CNC(=S)C(O)CO)C(=O)O;1;0
C=C(c1ccccc1)C(C#N)Nc1ncnc2[nH]cnc12;1;7
NC(=O)C(C(N)=O)N(CCC(N)=S)CCC(N)=S;1;0
N#CC(Cc1ccccc1)NC(=O)CN;2;34
NC(=O)CNC(Cc1ccccc1)C(N)=O;3;12
N#CCN(CC(=O)NC(CC(N)=O)C(N)=O)C(N)=O;1;1
Nc1ncnc(C=O)c1N;1;26
NC(=O)CNC(Cc1ccccc1)C(N)=S;1;3
N#CC(=N)N(CCC(=O)O)CCC(=O)O;1;0
N=C(N)N(CC(N)=O)CC(=O)OCc1cnc[nH]1;1;2
CCN(CC(=O)O)C(=O)CN(CC#N)C(=N)N;1;3
OCC(O)CO;1;2
CC(C#N)NC(=O)CNC(=S)CNC(=N)N;1;1
N#Cc1nc[nH]c1NC(C#N)CNC(=N)N;1;7
C=C(c1ccccc1)C(NCC(=O)O)C(N)=S;1;3
CSCCC(=O)N(CC#N)c1ncco1;1;7
NC(=O)CN=CC(O)C(O)C(O)CO;1;1
N#CCCN(CC(N)=O)CC(=O)OCC(O)c1cnc[nH]1;1;11
C=C(c1ccccc1)C(NCC(=O)O)C(N)=O;1;9
N#CC=CNc1nc(=O)[nH]c2c(NC(N)=O)ncnc12;2;0
N#CCN(CC#N)C(=O)CNCC(O)CO;1;14
N#CC=CNCC(=O)NCC(=O)N(CC#N)CC#N;2;0
N#CCN(C(=O)CN)C(Cc1ccccc1)C(N)=O;1;32
NC(=O)NCC(=O)Nc1[nH]cnc1CC(=O)O;1;9
N=C(N)NCCNc1ncnc2[nH]cnc12;1;3
C#CC(N)=O;1;0
COC(=O)CC(C(=O)OC)N(CC#N)C(=O)CN;1;29
NC(=O)CNC(=O)CNC(=S)C(O)CC(N)=O;1;0
C=C(C=NC(CC(N)=O)C(N)=O)c1ccccc1;1;1
CC(=S)NCC(=O)NCCC#N;1;1
N#CCCC=NCC(=O)NC(Cc1ccccc1)C(=O)O;1;1
NC(=O)CNCC(O)CO;1;11
C=C(C=C(C(=O)C(=O)O)c1ccccc1)c1ccccc1;1;3
CCN(CCC#N)C(=O)c1nc[nH]c1NC(N)=O;1;6
N#CCCN(CC(=O)NCC#N)C(N)=O;2;1
NC(=O)CN(C=O)CCC(N)=S;1;0
C=CC=NCC#N;1;1
N#CCCN(C(=O)CNC(=N)N)c1[nH]cnc1C(N)=O;1;3
Nc1[nH]cnc1C(=S)NCCC(=O)O;1;1
N#CC(N=CCO)C(O)CO;1;1
N#CC1CCC(C#N)(C#N)N1;1;3
NC(=O)CCN(CC(=O)O)C(=O)CNC(N)=O;2;4
N#CCC(C#N)NC(=O)CNC(=O)CN=CC(=O)CCO;1;1
N#CCCN(CC(N)=O)C(=N)N;1;2
NC(=O)CC(N=CC(O)C(O)C(O)CO)C(N)=O;1;1
N#CCNC(=S)CN(CC(=S)NCC#N)C(N)=O;1;1
O=C(C=Nc1[nH]cnc1CO)CCO;1;1
C=Cc1nc(N)nc(NCC(=O)NC(C#N)CC#N)n1;4;4
N#CCCN(C(=N)N)C(C#N)CC#N;1;4
NC(=O)CCNc1[nH]cnc1C(=O)O;1;7
N#CCN(CC(=O)NC(C#N)C(O)CO)C(N)=O;1;4
N#CCCN(CC#N)C(=O)CNC(=O)CN=CC(=O)O;1;1
N#CC(C#N)N=C(CO)CO;1;0
N#CC(NCCO)C(=CCc1ccccc1)c1ccccc1;1;8
N=CNc1c(C(=O)O)nc[nH]c1=O;2;1
N#CCN(CC(=O)O)C(=O)CNCCO;1;14
NC(=O)Cc1nc[nH]c1N=CC(O)C(O)C(O)CO;1;1
N=CNc1ncco1;2;2
O=C(O)C(CO)N=C(CO)C(O)CO;1;0
N#CCCNC(=O)CN(CC#N)CCC#N;2;4
N=C(N)n1cncc1Cc1ccccc1;1;1
NC(=O)C(O)C(=O)O;1;3
NC(=O)N(CC(=O)O)C(Cc1ccccc1)C(N)=S;1;3
NC(=S)CNC=O;1;0
N#CCCN(CC#N)CC(=O)NCC(=O)NCCC(=O)O;1;8
NC(=O)c1nc[nH]c1N(C=O)CCc1ccccc1;1;3
COC(=O)CCN(CCC#N)C(CC(=O)O)C(=O)O;1;20
CC(O)C(O)C(O)C=O;1;13
CSCCc1nc(N)nc(NCC#N)n1;2;3
N#CCN(C(=O)CNC(N)=O)c1ncco1;1;3
O=C(O)C(CO)N=CC(=CCO)c1ccccc1;1;1
O=C(O)CC(N=CC(O)C(O)CO)C(=O)O;1;1
O=C(NC(CO)C(=O)O)C(O)Cc1ccccc1;1;5
N#CCN(CC#N)C(=O)CNC(C#N)Cc1ccccc1;1;15
N#CCC(C#N)NC(=O)CNC(=O)CNC(=S)CO;1;1
CC(=O)C=NC(C#N)CO;1;1
CC(C#N)NCCC(=O)N(CCC(=O)O)CC(=O)O;1;14
O=C(O)CNc1nc(=O)[nH]c2[nH]cnc12;1;6
CC(C#N)N(CCC#N)C(=O)CN(CC#N)CCC#N;1;4
N#Cc1nc[nH]c1NC(=O)CNC(N)=O;1;6
NC(=O)CCN(CC(N)=O)C(CC(N)=O)C(N)=O;1;1
O=C(O)CNCCc1ccccc1;5;13
N#CC(CO)NC(=O)CNC(=O)CNC(N)=O;1;3
CCNC(CC(N)=O)C(N)=O;2;11
C=C(C=Nc1nc(=O)[nH]c2[nH]cnc12)c1ccccc1;1;1
CSCCC(=O)O;3;4
N#CCNCC(=O)NCC(=O)N(CC#N)CC#N;1;13
N#CCCC=Nc1ncnc2[nH]cnc12;1;1
CC=NCC(=O)N(CC#N)CCc1ccccc1;1;1
CC(O)C=NC(Cc1ccccc1)C(N)=O;1;1
C=C(c1ccccc1)C(C#N)N(CC(=O)O)C(N)=O;1;6
CC=C(C=NC(CC(=O)O)C(=O)O)c1ccccc1;1;1
N#CCn1c(=O)[nH]c(=O)c2nc[nH]c21;2;6
C=CC(C#N)N=CCCC(C#N)(C#N)NC(N)=O;1;1
COC(=O)CC(C(=O)OC)N(C=O)C(C#N)CC#N;1;17
COC(=O)CCN(C=CC#N)CCC(N)=O;1;0
N=C(N)NCCC=C(C(=O)O)C(=O)C(=O)O;1;1
CCN(C=CC#N)CCC#N;1;0
N#CC=CN(CC#N)CC(=O)O;1;0
CC(O)C=NC(C#N)CC#N;1;1
CSCCC=NCC(N)=O;1;1
N=C(N)NC(CO)C(N)=S;1;3
N=C(Nc1cc[nH]c(=O)n1)C(=N)Nc1cc[nH]c(=O)n1;1;1
CCN(CC#N)C(=O)CCNC(C#N)CO;1;13
N=C(NCCC(=O)O)C(N)=NCCC(=O)O;1;0
NC(=S)CNC(Cc1ccccc1)C(=O)O;1;3
CC(NC(=O)CNC(N)=O)C(N)=O;1;0
C=Cc1nc(N)nc(NCC#N)n1;4;3
NC(=O)C=CNc1[nH]c(=O)[nH]c1C(=O)O;1;0
N#CCNc1ncnc(C#N)c1NC(N)=O;1;10
N#CC(=N)N(CC(=O)O)CC(=O)O;1;0
NC(=O)CN=CC(O)C(O)C(O)C(O)CO;1;1
NC(=O)NCC(=S)NCC(=O)NCCC(N)=S;1;0
NC(=O)CCN(CCC(N)=O)c1[nH]cnc1C(=O)O;1;10
NC(=O)CN(CC(N)=O)C(=O)CNC(=O)CNC(N)=O;1;0
NC(=O)CCNc1[nH]cnc1CC(N)=O;1;7
N#CC=CN(CCc1ccccc1)CC(=O)O;1;0
NC(=O)CNCC(N)=S;1;0
CC(C#N)Nc1nc(N)nc(CN(CC#N)C(N)=O)n1;3;1
NC(=O)CNCC(N)=O;3;13
CCNCCC(=O)O;2;12
C=C(c1ccccc1)C(N=CCCSC)C(N)=O;1;1
NC(=O)C=CNc1[nH]cnc1CC(N)=O;1;1
CC=C(C=Nc1[nH]cnc1C(N)=O)c1ccccc1;1;1
COC(=O)CCN(CCC(=O)O)C(=O)CN;1;29
N#CC=CN(CCO)c1[nH]cnc1C(=O)O;1;0
O=c1ccn(C2OCC(O)C2O)c(=O)[nH]1;1;6
N#CC(COC(=O)CN(CC(N)=O)C(N)=O)NC(N)=O;1;5
O=C(O)CNC(=O)CN=CC(O)C(O)C(O)C(O)CO;1;1
N#CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)C(=N)N;1;3
C=C(c1ccccc1)c1nc[nH]c1NC(=CC(=O)O)C(=O)O;1;2
CC(O)C(=O)OCc1cnc[nH]1;1;9
N#CCN(CC(=O)NCCC(N)=O)C(=N)N;1;2
NC(=O)CCNC(=S)CCC(=S)NCCC(N)=O;1;0
N#CCC=C(C(=O)O)C(=O)C(=O)O;1;4
N#CC=CN(CCC(N)=O)C(C(N)=O)C(N)=O;1;0
NC(=O)Cc1nc[nH]c1N=C(Cc1ccccc1)C(=O)O;1;0
N=C(N)NC(C=Nc1ncc(CO)o1)Cc1ccccc1;1;1
NC(=S)CCN(CC(=O)O)C(=O)CNC(=S)CO;1;0
CC(N=CC(O)C(O)CO)C(=O)O;1;1
N#CCCN(CCO)C(=O)CN(CC#N)C(=N)NC(=N)N;1;1
N#CCC(C#N)NC(C#N)C(O)C(O)CO;1;8
CC(O)C(=S)NCC(=O)N(CC#N)CC(N)=O;1;1
N#CCCC=NCC(=O)NC(CC(N)=O)C(N)=O;1;1
N#CCN(CC(=O)Nc1[nH]cnc1CC(=O)O)C(N)=O;1;10
NC(=O)CNC(=S)c1nc[nH]c1NC(N)=O;1;1
C=C(c1ccccc1)C(O)C(=S)NCCC(=O)O;1;1
N#CCCC=NC(CO)C(=O)O;1;1
C=C(c1ccccc1)c1nc[nH]c1N=CC(=O)CCO;1;1
N#CC=CNC(C(N)=O)C(N)=O;2;0
N=C(N)NCC(=O)N(CCC(N)=O)c1[nH]cnc1C(=O)O;2;1
CSCCC(=O)NCC(=O)N(CCC#N)CCC#N;1;2
NC(=O)CCC=O;1;25
COC(=O)CC(C(=O)OC)N(CC(=O)O)C(N)=O;1;17
N#CCCNC(C#N)C#N;1;7
N#CC(NC(=N)NC(=N)N)C(O)Cc1ccccc1;1;3
N#CC(CO)NC(=O)CN=CC(O)CO;1;1
CC(N=C(CO)CO)C(N)=O;1;0
N#CCCN(C(N)=O)c1ncnc2c1ncn2C(=N)N;1;1
NC(=O)CCNC(=O)C(O)Cc1ccccc1;1;3
CC(C#N)NCCC(=O)N(CC(=O)O)CC(=O)O;1;14
NC(=S)CNCCO;1;0
C=CC=C(C(=O)C(=O)O)c1ccccc1;1;3
N#CC(CC(O)C(C#N)NC=O)NC=O;1;3
N#CCNCC(=O)N(CC(N)=O)CC(=O)O;1;13
N#CCC(C#N)N(CC#N)C(=O)CNC(=O)CNC(=N)N;1;2
N#CCCC=NCC(=O)NCC(=O)NCC(=O)O;1;1
N#CCNC1=NC2OC(C(O)CO)C(O)C2O1;1;4
N#CCC(C#N)NC(=O)CNC(C#N)C(=O)O;1;7
N#CCN(CC(=O)N(CC#N)CCC(N)=O)C(=N)N;1;2
NC(=O)CNCC(O)C(O)CO;1;11
COC(=O)CN(CCC(N)=O)C(N)=O;1;17
N#CC(Cc1ccccc1)N(C=O)C(C(N)=O)C(N)=O;1;2
N=C(N)NCC(=O)Nc1cc[nH]c(=O)n1;1;2
O=C(O)C(Cc1ccccc1)=Nc1ncnc2[nH]cnc12;1;0
NC(=O)C(O)CC(O)C(O)C(N)=O;1;2
O=C(O)CNC(=O)CCNC(Cc1ccccc1)C(=O)O;1;13
N#CCCN(CC#N)C(=O)CCNC(C#N)CC#N;1;14
CC(=O)C=NCC(=O)N(CCc1ccccc1)CC(=O)O;1;1
CC(C#N)NC(=O)CNC(=O)CN;1;32
O=c1nc(NCCc2ccccc2)c2nc[nH]c2[nH]1;1;6
CSCCC(=O)NCC(=O)NCC(N)=O;1;0
NC(=O)COC(=O)c1nc[nH]c1NC(=O)CNC(N)=O;1;9
N#CCc1nc[nH]c1N=CC(=O)CCO;1;1
N#CCN(C(N)=O)C(CC(N)=O)C(N)=O;1;1
N#CCN(CC(=O)Nc1ncnc2[nH]cnc12)C(N)=O;1;7
CC(NCC#N)C(N)=O;1;14
N#CCCN(CC#N)CC(=O)N(CCO)CCC#N;1;6
C=CC=NCC(=O)N(CC(=O)O)C(C#N)Cc1ccccc1;1;1
COC(=O)CNC(=O)CNC(=O)CNC(=N)NC(=N)N;1;15
C=C(C=C(C(=O)CO)c1ccccc1)c1ccccc1;1;3
N#CCCNc1nc(N)nc(CN(CCC#N)C(N)=O)n1;3;1
N#CC(Cc1ccccc1)N(C=O)CC(=O)O;1;3
NC(=O)CNc1ncco1;1;12
C=C(c1ccccc1)C(N=CCNC(=N)N)C(N)=O;1;1
CCN(CC(=O)O)C(=O)CCNC(C#N)CC#N;1;14
N#Cc1nc[nH]c1NC=CC(N)=O;1;1
N=C(N)NCC(=O)OCC(O)c1cnc[nH]1;1;2
C=C(c1ccccc1)c1nc[nH]c1N=CC(C)=O;1;1
N#CC(O)C(O)Cc1ccccc1;1;7
O=c1nc(N=CC(O)CO)c2nc[nH]c2[nH]1;1;1
O=CNc1ncnc2[nH]cnc12;1;4
NC(=O)CCN(CC(N)=O)C(=O)CNC=O;1;1
CC=C(C=Nc1nc(=O)[nH]c2[nH]cnc12)c1ccccc1;1;1
NC(=O)CN(CCO)C(=O)C(=O)N(CCO)CC(N)=O;1;2
N#CCC(C#N)NC(=O)CNC=CC(N)=O;1;0
N#CC(CO)NC(=O)CN=CCCNC(=N)N;1;1
N=C(N)NCC(O)C(N)=S;1;3
NC(=O)CNc1[nH]c(=O)[nH]c1C(N)=O;1;6
N=C(N)NC1=NC2OC(Cc3ccccc3)C(O)C2O1;1;1
N=C(N)NCC(O)C(N)=O;1;0
O=CNCC(=O)NCCC(=O)O;1;1
CCN(C(=O)CN(CCC#N)CCC#N)C(C#N)CC#N;1;4
NC(=S)c1ncnc(N)c1N;1;7
O=C(O)Cc1nc[nH]c1N=CC(O)C(O)C(O)CO;1;1
CC=C(c1ccccc1)C(C#N)N=CCc1ccccc1;1;1
N#CC(=N)Nc1[nH]cnc1Cc1ccccc1;1;0
N#CCCN(CC#N)C(=O)CN=C(CO)C(O)CO;1;0
CC(=S)NCCC(N)=S;1;0
N#CCCN(CC#N)CC(=O)N(CCC(N)=O)CC(N)=O;1;2
NC(=O)CNC(=S)CCc1ccccc1;1;1
N#CCNC(=S)C(NC(N)=O)C(=S)NCC#N;1;1
N#CC(NC(N)=O)C(=O)O;1;5
CC(=S)NCCC(N)=O;1;0
N#CCCNC(=S)CCc1ccccc1;1;2
NC(=O)CCNC(=S)c1[nH]c(=O)[nH]c1N;1;0
CC=C(c1ccccc1)C(C#N)NC=CC#N;2;0
N=C(N)N(CCC(N)=S)C(CC(N)=S)C(N)=S;1;3
NC(=O)CNC(=O)CNC(=S)c1nc[nH]c1N;1;1
N#CCCNc1nc(N)nc(C(O)Cc2ccccc2)n1;2;5
C=C(C=NC(C#N)C(O)Cc1ccccc1)c1ccccc1;1;1
N#CCNCCc1ccccc1;3;16
NC(=O)CNCC(=O)NC(CC(N)=O)C(N)=O;1;11
N#CCNC(=O)CCNC(C#N)Cc1ccccc1;1;15
N=C(N)NCC(=O)N(CC(N)=O)C(CC(N)=O)C(N)=O;2;0
N#CCCN(CC(=O)Nc1[nH]c(=O)[nH]c1C(=O)O)C(N)=O;1;9
O=C(O)CN(CCO)C(=O)C(=O)N(CCO)CC(=O)O;1;2
N=CNc1ncnc2[nH]c(=O)[nH]c12;2;4
N#CCc1nc[nH]c1NCCO;1;10
O=c1nc(N=CC(O)Cc2ccccc2)c2nc[nH]c2[nH]1;1;1
C=C(c1ccccc1)C(NC=CC(N)=O)C(=O)O;1;1
N#CCCN(CC(=O)O)C(=N)N;4;3
N#CCCN(CC(=O)O)C(=O)CNCCO;1;14
N#CC(CO)Nc1[nH]cnc1C(=O)O;2;8
N#CC=CN(CCC(N)=O)c1ncnc2[nH]cnc12;1;0
N#CCCN(CCO)C(=O)CNC(=N)NC(=N)N;1;1
